chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene	Feature_type	Feature_type2	Feature_type3	Feature_type4	Feature_type5	Feature_type6	Feature_type7	Feature_type8	Feature_type9	Feature_type10	Feature_type11
9	127814925	LOC127814925						biological-region	-										
9	127814926	LOC127814926						biological-region	-										
9	127814927	LOC127814927						biological-region	-										
9	127814928	LOC127814928						biological-region	-										
9	127814929	LOC127814929						biological-region	-										
9	127814930	LOC127814930						biological-region	-										
9	127814931	LOC127814931						biological-region	-										
9	127814932	LOC127814932						biological-region	-										
9	127814933	LOC127814933						biological-region	-										
9	127814934	LOC127814934						biological-region	-										
9	127814935	LOC127814935						biological-region	-										
9	127814936	LOC127814936						biological-region	-										
9	127814937	LOC127814937						biological-region	-										
9	127814938	LOC127814938						biological-region	-										
9	127814939	LOC127814939						biological-region	-										
9	127814940	LOC127814940						biological-region	-										
9	127814941	LOC127814941						biological-region	-										
9	127814942	LOC127814942						biological-region	-										
9	127814943	LOC127814943						biological-region	-										
9	127814944	LOC127814944						biological-region	-										
9	127814945	LOC127814945						biological-region	-										
9	127814946	LOC127814946						biological-region	-										
9	127814947	LOC127814947						biological-region	-										
9	127814948	LOC127814948						biological-region	-										
9	127814949	LOC127814949						biological-region	-										
9	127814950	LOC127814950						biological-region	-										
9	127814951	LOC127814951						biological-region	-										
9	127814952	LOC127814952						biological-region	-										
9	127814953	LOC127814953						biological-region	-										
9	127814954	LOC127814954						biological-region	-										
9	127814955	LOC127814955						biological-region	-										
9	127814956	LOC127814956						biological-region	-										
9	127814957	LOC127814957						biological-region	-										
9	127814958	LOC127814958						biological-region	-										
9	127814959	LOC127814959						biological-region	-										
9	127814960	LOC127814960						biological-region	-										
9	127814961	LOC127814961						biological-region	-										
9	127814962	LOC127814962						biological-region	-										
9	127814963	LOC127814963						biological-region	-										
9	127814964	LOC127814964						biological-region	-										
9	127814965	LOC127814965						biological-region	-										
9	127814966	LOC127814966						biological-region	-										
9	127814967	LOC127814967						biological-region	-										
9	127814968	LOC127814968						biological-region	-										
9	127814969	LOC127814969						biological-region	-										
9	127814970	LOC127814970						biological-region	-										
9	127814971	LOC127814971						biological-region	-										
9	127814972	LOC127814972						biological-region	-										
9	127814973	LOC127814973						biological-region	-										
9	127814974	LOC127814974						biological-region	-										
9	127814975	LOC127814975						biological-region	-										
9	127814976	LOC127814976						biological-region	-										
9	127814977	LOC127814977						biological-region	-										
9	127814978	LOC127814978						biological-region	-										
9	127814979	LOC127814979						biological-region	-										
9	127814980	LOC127814980						biological-region	-										
9	127814981	LOC127814981						biological-region	-										
9	127814982	LOC127814982						biological-region	-										
9	127814983	LOC127814983						biological-region	-										
9	127814984	LOC127814984						biological-region	-										
9	127814985	LOC127814985						biological-region	-										
9	127814986	LOC127814986						biological-region	-										
9	127814987	LOC127814987						biological-region	-										
9	127814988	LOC127814988						biological-region	-										
9	127814989	LOC127814989						biological-region	-										
9	127814990	LOC127814990						biological-region	-										
9	127814991	LOC127814991						biological-region	-										
9	127814992	LOC127814992						biological-region	-										
9	127814993	LOC127814993						biological-region	-										
9	127814994	LOC127814994						biological-region	-										
9	127814995	LOC127814995						biological-region	-										
9	127814996	LOC127814996						biological-region	-										
9	127814997	LOC127814997						biological-region	-										
9	127814998	LOC127814998						biological-region	-										
9	127814999	LOC127814999						biological-region	-										
9	127815000	LOC127815000						biological-region	-										
9	127815001	LOC127815001						biological-region	-										
9	127815002	LOC127815002						biological-region	-										
9	127815003	LOC127815003						biological-region	-										
9	127815004	LOC127815004						biological-region	-										
9	127815005	LOC127815005						biological-region	-										
9	127815006	LOC127815006						biological-region	-										
9	127815007	LOC127815007						biological-region	-										
9	127815008	LOC127815008						biological-region	-										
9	127815009	LOC127815009						biological-region	-										
9	127815010	LOC127815010						biological-region	-										
9	127815011	LOC127815011						biological-region	-										
9	127815012	LOC127815012						biological-region	-										
9	127815013	LOC127815013						biological-region	-										
9	127815014	LOC127815014						biological-region	-										
9	127815015	LOC127815015						biological-region	-										
